Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
25852.598092150765,599.4813323984018,224.27002127631272,147.19864321171846,1.523731790062572,0.7544808248043772,26126.914275484058,181.28893307834633,0.7808955783486956,0.9882577218673425,0.90197520060401,0.8084243852857012
30412.357449010862,658.3449084211684,257.7690438108165,151.29643874242277,1.7045600219489794,0.8096529227084722,30694.01362379288,196.98066553805631,0.714740124468047,0.9905656809820571,0.8823135345579444,0.7637549571849712
25062.06539773462,582.3620206727117,210.78033361863788,151.84108192492386,1.3879138297185019,0.6935133963588151,25501.734077840185,178.62966848052946,0.7216218380075489,0.9833432140203324,0.9267610292583467,0.8471313672364921
46902.306790693285,819.0628849222795,302.62885933320996,198.45443376831741,1.5243275158642053,0.7547535138862861,47628.074363782,244.40038886220964,0.7021579824917531,0.9851934814925751,0.8788126204737231,0.8076376818449835
30254.95979363156,658.4557806274574,257.6809080678894,150.1996063881856,1.7152558006113796,0.8125903151669089,30690.880554274165,196.3414331461419,0.7973751578666316,0.9874327747986604,0.8762048343319434,0.7616575293207617
39335.41726999895,764.8031035097567,294.0503632917855,170.87511952312815,1.7210311083602106,0.8138491453317984,39755.883646741604,223.79325158956723,0.7276558538945943,0.988470606776588,0.8451482735761493,0.7611635596011095
50918.90569557999,843.6721763899951,314.0147363230609,207.12548425407903,1.5158660621424027,0.7516037851352444,51320.60046693079,254.51139846452688,0.7557350351789173,0.9915369452213878,0.8981997574422828,0.8104691394300018
70277.96247652236,1056.580396309769,378.0796073807843,237.33926548005283,1.593202584711051,0.7785666872872079,71488.96647945786,299.0915422133693,0.706283342136926,0.982437645965909,0.790357276594172,0.7910031127783106
39989.99921042238,725.3380271067269,247.90813734058588,205.5001751656907,1.2057181463852629,0.5590957062179163,40319.99439238017,225.56934404884166,0.7618069824084653,0.9911633481104748,0.9545607507241454,0.9097191510016053
49366.6466696907,869.3425187036004,358.50679081297795,176.69585087258338,2.0284513051232573,0.8700348061801637,50065.59388929878,250.74762636614875,0.8203703765880491,0.9857422083377437,0.8214088091318928,0.6995716709346191
41181.251600069394,758.707099337934,272.27280532471804,193.78893733495548,1.4051850743571281,0.7026423032031887,41798.62222065751,229.20169186116195,0.7110940060589314,0.9875110766704687,0.900190066652916,0.841849312964093
71167.41442048816,1028.457769094437,354.5660566473795,256.02935719133484,1.3846879199274735,0.691869166868886,72215.28171782571,301.0334107316921,0.7498124674871411,0.9855762757324532,0.8455465029949801,0.848871327592092
37011.27873702211,694.5944230408827,245.2593259668302,192.38004134047526,1.2745523780275443,0.6200532127665949,37348.339339367434,216.98724174364108,0.7412140481694852,0.9910727649222186,0.9630725740834094,0.8851188936918277
71004.88893782625,1012.2490256853927,401.9392911098503,226.83502528299567,1.7715296449672293,0.8254545075507821,71419.89168115066,300.65893523941537,0.6679856045136449,0.9942524861459733,0.8711357809646889,0.7483030635908422
41272.25050960063,798.5313616493326,315.62653369531137,167.4639235909215,1.8848242399458874,0.8476973741656826,41833.47134938714,229.0296959810385,0.6148910679957063,0.9867029352290314,0.8123584972512462,0.7259649660851285
64539.52465410323,997.4016752811212,386.76423286470373,214.3285214586031,1.804622779270384,0.8321712843971351,65402.22490846717,286.73640840171703,0.6845556130741961,0.9863279728967222,0.815797738954839,0.7415313377162849
48973.67331753233,868.4942967082499,352.7981683330959,177.56359718451608,1.9855475895038766,0.8640605519735802,49660.75706763912,249.69748102420263,0.6524939087065218,0.9868698748019594,0.8158972498800644,0.7082944387797067
38585.90757433209,715.3993616308644,254.57442782743138,193.28212514165068,1.3172118122893344,0.6507334976084614,38944.93022753509,221.6766123904717,0.7907673977722184,0.9913983343618021,0.9479255274715936,0.8712119421221274
76787.88588187707,1133.8958027460528,394.38348926001396,248.9264862071866,1.5833058267947715,0.7753929640677752,78132.83021338275,312.67810638148876,0.8032382100525165,0.9835969632807589,0.7505746615520749,0.7929911198189605
45149.89274679265,773.7608495223384,273.6650567144103,210.4330746298259,1.300016950324791,0.6392558156550835,45451.93792233247,239.76990449693758,0.7575892858174317,0.99239820561862,0.9479757139514295,0.8762750416006979
52966.77975634853,900.5491249160154,371.0866616886054,182.43752498961086,2.034906033769661,0.8709213246269208,53501.97145314322,259.68135158966277,0.7456395554546776,0.9899280759448091,0.820493361031249,0.6996941507310043
36789.9697167073,716.0685241163521,260.522248774158,179.98370771693257,1.447753025876259,0.7229955237058278,37155.11464444015,216.43282453444624,0.7270283978158032,0.9893582069634802,0.9018611337296875,0.8303100010408163
28318.12510599475,653.7617559593981,245.81205101963482,147.46215770077657,1.6689690833844393,0.8004486932769905,28837.86174497526,189.84076908439204,0.8038635051997058,0.980058761095162,0.8319789045605908,0.7721311774201804
180057.9826769815,1628.8062955491541,604.9887633314686,381.88342275296344,1.5842092961013228,0.7756694311848539,182516.0338171815,478.9719524506349,0.7340319993504744,0.9866916367972334,0.8531734883200272,0.7913193625457337
80744.05671522133,1264.6971216324057,394.3455437112918,261.7645242066657,1.5059718436951166,0.7478275731892492,82343.88466125815,320.7803961395125,0.6966202727067659,0.9810605285570939,0.6348325344848335,0.8131646939821696
167604.9140383709,1560.021590604014,576.9687143110347,372.73720395921447,1.547975362796959,0.7632325756597416,169747.18162362682,461.80562256139706,0.8197171995850917,0.9869016669090461,0.8649674997947283,0.8006625740901591
79876.79270996281,1105.9259165083936,363.7599284923564,280.2052647849886,1.2981965626923238,0.6377382153695313,81100.24463987247,318.9039873581757,0.7793227074847793,0.9849033100550596,0.8204653678344414,0.87657192322969
73443.07853610022,1035.1338856225982,394.0796279471946,239.8691753875852,1.6424349777415799,0.7932766477388724,74885.40226921244,305.8499579368841,0.7945419947297961,0.9811348421176526,0.8612049274769584,0.776165444603289
65339.15987501631,975.0366592053516,344.89752974201673,242.0876480920059,1.4247012673533443,0.7123557871229461,66206.53659749094,288.495272767682,0.7605084227563915,0.9861305284317115,0.8638309541312429,0.8360186728925455
39412.775504038065,746.6586932363429,265.740736831617,189.14880783198154,1.4059836107920054,0.7028091544719683,39802.34924353451,223.93648693602043,0.7252965086036249,0.9888471424961855,0.8880171995814666,0.8421945447822969
32033.823140056575,654.3575955792803,230.94207487403318,176.98569053753127,1.3057940976695717,0.6427937587652247,32378.95762636745,201.96694654115618,0.7794228924913168,0.9900139582286993,0.9401927136477162,0.8742678132180368
57205.25787236814,956.3800869562166,352.7270086122989,206.88717922261577,1.704708339630329,0.8099564892849127,58252.916942498094,269.87814879878647,0.7379094657435715,0.9815182086608485,0.7853452197917505,0.765016277000224
61975.619106813036,1036.1284391216404,354.0073570345355,223.57206750139844,1.5834283411664332,0.7753178486037489,63295.89540034969,280.9479992766838,0.7744402314323116,0.9791943398313644,0.7252236034434079,0.7935421521211897
28341.846252391526,622.3704249870763,229.9517972623089,157.2622870696376,1.4635702325701458,0.7300329465267523,28693.80718156872,190.05442862191506,0.7764432826057379,0.9893320317507226,0.9204183531099108,0.8259405303723505
45991.211069636825,775.3705537955897,277.26570378325516,211.4264838150795,1.3109282597134206,0.6463230512195125,46388.33657007922,241.95988360649423,0.7853808640570059,0.9916803728455036,0.962291083261013,0.8732016446028892
53128.28868480877,917.1299484970875,378.16355617028006,179.55633702412996,2.1059686197136305,0.880057576551869,53685.73582959066,260.2079605868744,0.6526577127073486,0.990946789762611,0.794345830998065,0.6879682605311822
48126.46962043339,854.7950209700618,349.66482738607255,175.71336936665966,1.9910689423086276,0.8647335797813116,48570.339710741086,247.41919643742727,0.8274001932636041,0.9904604512642518,0.8272186012976068,0.7073179900141927
154748.20620944377,1475.3750423807367,538.9230913309558,367.79873639096127,1.465168000135,0.7307647402848765,155930.35931193636,443.8338218033249,0.8039090214175784,0.9924190153288278,0.8928969241384672,0.8236837896890882
26889.540797565045,603.2700608118158,220.5573184657566,156.2894038442941,1.4119200751008778,0.705792600280711,27335.356663811403,185.15418027923377,0.8154583710010704,0.9864348868154985,0.9294186094179454,0.8391711137690055
36537.15433557513,710.1213664037144,239.2955708003988,195.12461564013995,1.2254557901364673,0.5780778825233807,37042.31071215861,215.63772674346126,0.7515924045652741,0.9860313990728575,0.9100106435381706,0.9020174398691236
41335.23920494716,736.4565702099491,260.05390494834256,202.4174183940391,1.285166213198291,0.6281621899607162,41614.71402203671,229.1581194212397,0.7846959350589268,0.9912477177877841,0.9555056109108581,0.8810935935391747
47197.85583268834,850.3197161044224,348.7290457530816,172.94993459174108,2.0161038184315285,0.8683012237253507,47800.61267242406,245.07800210996356,0.7100738315605757,0.9884953332782687,0.819829134877553,0.7030015736302863
37699.86335436639,712.4774233754302,233.5338581728717,205.80059040899212,1.1348691130442046,0.4726569409003021,38137.35552243077,218.8577772225222,0.7539692219832964,0.9889386524259793,0.9327162401259265,0.9375489459950598
42503.398901968896,775.1198036862476,281.14233306754755,193.27643760294163,1.4552300775314015,0.726490414283546,43051.07117301031,232.6678574998045,0.7297220702308043,0.9884245706927993,0.8888061275836522,0.82749359230422
43993.363402530864,836.941563242132,331.79008164141555,169.6076198193949,1.957467935095485,0.8595174335279906,44788.16975778467,236.61418606934814,0.6402849251641477,0.9828130987456278,0.7890460124841,0.7130122183010278
34765.78981134019,724.5134359468694,252.14256738854766,175.95047026619247,1.4341783709797251,0.7168386306645362,35380.382637579074,210.35568303528885,0.7695262685293245,0.9834083121516812,0.8328429728308006,0.8345630658293811
45692.95326481467,802.727633338417,296.1508297631327,199.3697798016236,1.484683143313324,0.7390542664912929,46561.144726609455,240.89121594408698,0.7783724679667336,0.9781628084856708,0.8893110016843044,0.8134570254420526
153019.98514900796,1455.9456641819856,522.3777641343046,374.8354659183928,1.3936266054543383,0.6965882210558281,154381.08106893284,441.42198691994315,0.8013743456200283,0.9918293693951951,0.9066043424361186,0.8452306695398996
34624.70253250571,698.7969024200939,266.7638273981491,165.9780909004566,1.6060695973841026,0.7825665309110857,34959.114910772136,209.73419227076192,0.7003645780014387,0.9894930019957776,0.8896390076012675,0.7864122928559648
33465.173555539506,659.6865062848174,224.59659876985725,189.93828098010167,1.1817250150684497,0.5327662351394856,33746.094192491844,206.41880910131096,0.7923317995492921,0.9917096832552053,0.9654611219865602,0.9196254008777581
28123.742429622132,637.0946375202935,235.30951358486658,153.657618371493,1.5302055889279886,0.7570604935442298,28531.601263392582,189.2124320177087,0.7341811371694241,0.9860459831582823,0.8701026751354466,0.8046709534642287
41405.64213251242,760.1832903396858,283.6870505015503,186.54717633972285,1.520770387876128,0.7533209475463943,41816.8300458406,229.82020623509828,0.793303283863524,0.9912393870951955,0.9018250661178148,0.8098596276709077
55678.83126966796,916.7571189319549,342.9883564641453,207.18359730264322,1.655310883113526,0.7967953530916879,56547.185801829306,266.3753212606703,0.7973174920016485,0.9856282163516134,0.8333500248060013,0.7767090712301317
53473.02270054879,917.3631140770035,375.5054781973346,182.20239143097285,2.062004006087614,0.8746101946150747,54258.444406076254,261.0195812769234,0.6322190471296119,0.9869088586886964,0.799009849464199,0.694855691733806
27747.39065589025,614.8661238085011,224.5890508882435,158.09404587245487,1.4198321693019083,0.7097679165178915,28005.682159391527,188.15948947920808,0.8084252679914613,0.9891352816552367,0.9225496230078718,0.8376678232710231
47690.94195120285,834.7432043256227,313.91298936286336,194.15520261329817,1.617160757891111,0.7859170160399016,48393.8719744777,246.3467500406023,0.7793684412111309,0.986001290372083,0.861075295008468,0.7847256500010966
45603.090293522444,855.3371815626357,341.9576848884474,171.45086533720243,1.9959977557245665,0.865501772213461,46300.13841088487,240.95476676232008,0.7844667335630822,0.9843525699822169,0.7835700377839009,0.7043877375542411
74261.39951838562,1049.1316051276679,408.80134376476343,232.78551481381095,1.7561465289561533,0.8220852558382016,75155.03985702513,307.49004179811277,0.7390341294633638,0.9880195120607769,0.8476978916771524,0.75234736200359
29223.26714662278,628.7598506648424,227.59495431751893,163.66344393214013,1.390240550118139,0.6947278310279729,29628.3530623678,192.8693366435237,0.7303186321340874,0.9872888114122891,0.927881098950886,0.8473910945906087
34454.32286216407,680.0811654251477,232.6536445883582,188.5916775863072,1.2339690407770143,0.5856779387029591,34790.31240556797,209.37245721694123,0.7588560918957108,0.9894752723015325,0.9341242483001383,0.9000037177379292
57221.03570862282,975.9984648191034,378.8608637454103,195.29629774672162,1.9413037944461455,0.8571428101387524,57975.68115276783,269.79402800379495,0.6191778224261018,0.9861167760970336,0.754720504113353,0.7120710414611977
46697.225364801285,805.1964821485963,306.46922198076714,194.7128218946837,1.574272578962911,0.7723342993757589,47136.82415712387,243.70444630483075,0.7296483821321258,0.9895961676771693,0.9044796109445097,0.7950582938253917
27579.518228057397,615.2891631257112,224.13848741713701,157.5529138630173,1.423008120457481,0.7115530093323895,27933.20065584855,187.6423296317275,0.7126199767056711,0.9888080177940557,0.9182955888872306,0.8366252565337174
47728.670062087636,822.2711174420888,305.74883615971305,199.84226804413706,1.5293414453480998,0.7566805640243247,48354.8505223943,246.6355857419184,0.6969334999103053,0.9865508741741527,0.887093046492233,0.8067101058691486
53549.08696313071,920.6433006597208,375.35653650961603,182.41153239468343,2.058286179622317,0.8742945961751799,54197.46423880845,261.0878342278302,0.605604641867554,0.9876052073666184,0.7940130400192821,0.6951817445376124
25955.577196037386,609.6805240036829,230.29939225612122,144.13687020739698,1.5981825109551349,0.7801634274554591,26254.780998384304,181.79803722146374,0.6970717255355219,0.9884606777786761,0.8773798089467703,0.7895312086161459
25637.716093910698,595.0257521766182,225.49411848471493,144.7861361757067,1.5572926316295743,0.7666563471960928,25896.294953286968,180.67969294923785,0.7643266221604078,0.9895436087757531,0.9093741781707381,0.8006777522183518
29702.49824117734,639.2504556907356,236.86730207519562,160.18873330993083,1.4794529008014121,0.736982053399883,30043.414032192708,194.4963520782126,0.7386603487693443,0.9898688009111316,0.9135671326030891,0.8209832371403386
51828.946320702016,915.8342659081518,368.1367859270492,179.43122109387429,2.0511820524498017,0.8730311842448016,52584.97924828285,256.7603198742191,0.6874002559049811,0.9845908889824417,0.7760798043053393,0.6975212362728204
32763.350734213578,657.4597199707753,233.2876850352431,178.91416400547197,1.3032003210999044,0.6409986485123239,33001.70727816341,204.0833009147327,0.7560111349456726,0.9897491720261825,0.9503823184831159,0.8753408985187542
36994.081659688294,696.7069879914322,246.3909261570504,191.28117290274463,1.2873721420565911,0.6299606039105492,37304.360430268855,217.07961360307547,0.7908029946213344,0.9912711540927702,0.9580004363385576,0.8806600067196407
41461.72382075046,744.0447068375196,270.1219943235323,196.05044739235325,1.3770893500955828,0.6874916765557717,41903.80432469872,229.71129875296296,0.8155123722355204,0.9892834329491833,0.939839477386095,0.8504559057012431
43420.57837431016,799.2807385697404,298.03298892383253,187.3598213722939,1.5891882142358098,0.7772085719989311,44244.566218885164,235.1440615494785,0.8024500774841786,0.9809413225548164,0.854354032285358,0.7898670712800487
52722.1649689995,908.2334057362714,374.1353985885419,180.0469105163702,2.0777276448588062,0.8766273572889953,53312.468339302904,259.1718066169286,0.8211185460623273,0.9893513693890865,0.803780888451607,0.6927696355053677
28733.893220963007,646.794434447383,246.15788034858613,148.99445501550892,1.6516136643301267,0.7960139858381345,29158.98142140257,191.25604415279096,0.8001504529462087,0.9862000885148137,0.8635220858636958,0.7772093053341596
55266.86724648726,930.97164148086,379.7335053516603,185.97175862418803,2.0420847370846973,0.8719645055685694,56030.956696185625,265.3171365986883,0.6268487319243518,0.9875018538661563,0.8019485609744811,0.6987714452308806
44909.615481456836,766.304367281058,269.87108637441656,212.2199605971235,1.2723803551138642,0.6181895517631145,45319.04736948814,239.12566178706328,0.7944976792776833,0.9918986301167213,0.9614409267032455,0.8858974113777819
30488.269881354685,650.1323969100073,254.69916972039434,152.43974000472792,1.6721991803971807,0.801331029235367,30706.877105215448,196.88525166493872,0.7278084509659734,0.9919515327973795,0.9050556117024463,0.7727944478230373
89578.84108841083,1151.3409778266137,440.57129690849644,261.6731552962775,1.6833044448639385,0.8044706447505771,90875.52803087061,337.79016203170045,0.7476769618238728,0.9857028718568955,0.849231918844019,0.7665615746970948
50687.264760529,832.0314585557321,302.38400656841054,213.845923669537,1.41417954989039,0.7071513924912126,51162.869489770936,254.13108338995383,0.7316282804438089,0.9909287686156212,0.92018482686259,0.8401337055958306
53549.574586938026,877.6094134363656,332.0347056676366,206.4457790592611,1.6084365557469986,0.7832178883445481,54180.0213106631,261.06247365506664,0.7556932652486569,0.987833482776096,0.8735203220639682,0.7863712791140327
54163.68105153772,919.9501830853739,373.0985198024524,186.46881295855337,1.9998870847002685,0.866119213482929,54783.416967790756,262.7001051266064,0.7591745320688079,0.9883038331327814,0.8044713669419706,0.704264209777514
34649.15464156503,670.0470499303976,229.30861300190446,192.41961989337466,1.192009258058297,0.5440269461400666,34966.19947605929,209.90159783163267,0.7606287103078062,0.9907868903394068,0.9693052116151346,0.9155085043256221
72910.91127479379,1030.8706123700847,399.8911034295671,234.38021683312778,1.7072548280149278,0.8103936113290918,73997.63785851105,304.7797856486145,0.7895071218687917,0.9855443911357975,0.8621535691126202,0.7617988667742042
25571.506109725797,597.9903851701749,229.77467711633597,141.8185836316267,1.6208016466033672,0.7870073017283136,25853.230951678262,180.39070372306026,0.7222117392477978,0.9865947156602278,0.8980047986600974,0.784547192705429
38376.85155901902,718.7614509165646,246.95019201994836,197.71450873378308,1.249881591118648,0.5998236950491271,38799.6334794257,221.00767988558172,0.7641134999031579,0.9880417460928321,0.9325453440169281,0.894111689362037
75574.36950406908,1063.443003506775,419.5667387015508,232.44327768116676,1.8052223932977383,0.8325567924161972,76941.6287459965,310.30625624439256,0.7486016550405659,0.9827686231065977,0.8404968196055893,0.7395373582179599
45927.22025858388,813.1902335923993,303.5448081406617,193.92356352053577,1.564670757089037,0.7689901268291391,46584.285023477314,241.96855607456507,0.7377837274943402,0.987666063393771,0.8734083855180846,0.7974503303297226
65475.878035904876,1082.1544901389493,390.06223994542825,215.38359071827585,1.8113969770943505,0.8338675326314603,67456.42827945134,288.7439454091348,0.7485912187480138,0.9706974286791463,0.7028045408357322,0.7399865807612471
44623.45628154353,774.286728015321,266.9448466116368,213.66688797466995,1.2490100183387467,0.599529257647031,45089.740882942744,238.43683498870843,0.7387376915505299,0.9893061355862598,0.9361703115221591,0.8931273284212378
42454.31751485824,759.7207029401076,273.9995782732278,197.90217848617615,1.383979260694725,0.6913862056609358,42908.94417284143,232.563775656585,0.7289302835061422,0.9890317193434776,0.9251684755365396,0.8490636372120646
50655.28060409018,877.2141086187754,316.32079911257676,204.38828900600734,1.5462747229058194,0.7627558996323345,51411.86578501426,254.0838936071392,0.7175535303531096,0.9855816109564937,0.8281754464697636,0.8036504831505803
49250.77433516649,831.6269463700054,317.24816089716705,198.2160688573738,1.5997518504612263,0.7805255244737946,49723.37916983137,250.4468877630663,0.7441753689815194,0.9895349683905524,0.894619185499764,0.7893378971336632
74147.39989896714,1096.2092053466415,400.60243536346627,236.31121520872136,1.6948871107278725,0.8075451118568747,75418.97533936473,307.3342088513797,0.7843419966921396,0.9832971997171037,0.7754320195453167,0.7672808598931122
50183.84188125223,874.0001360058042,309.9627001721973,206.73215483284628,1.4984226083397063,0.7448052039356576,50953.88682271728,252.651563273981,0.794656254016771,0.9848835470824441,0.8256865152552527,0.8155590544597645
39986.729873135395,736.1219952598157,265.07222998548923,192.28527154140326,1.3786483509112049,0.6883753551247517,40407.11902598884,225.58346379405907,0.7917575739609377,0.9895852932325275,0.9278089520830465,0.850890799389716
40159.84090812678,732.1969685508162,252.48352918498665,202.93011402468358,1.245003079377257,0.5955981029031492,40543.70255406133,226.0820872861684,0.7538583991644081,0.9907590348148634,0.9421184077605816,0.8952409261450489
24528.29699269584,578.5091586941572,217.4887513074877,143.40630224796394,1.5165494667712653,0.7518297733794352,24773.327932113585,176.44504936426054,0.7066548421240156,0.9881748356939744,0.9191236441166196,0.8112427623672319
50220.02062075794,851.1596982077857,326.80621112773105,196.77359770661673,1.661473900519018,0.7985511669828901,50888.20484702597,253.00211256283615,0.7891087096876287,0.987133761675796,0.8716935572234658,0.7737435440957519
